customer_id,active,store_id,transaction_id,first_name,last_name,account_creation_date,email_address,street_address,district,city,country
480,1,1,518,COREY,HAUSER,"2006-02-14 22:04:37",COREY.HAUSER@sakilacustomer.org,"984 Novoterkassk Loop",Gaziantep,Gaziantep,Turkey
481,1,1,1109,HERMAN,DEVORE,"2006-02-14 22:04:37",HERMAN.DEVORE@sakilacustomer.org,"64 Korla Street",Mwanza,Mwanza,Tanzania
482,0,1,259,MAURICE,CRAWLEY,"2006-02-14 22:04:37",MAURICE.CRAWLEY@sakilacustomer.org,"1785 So Bernardo do Campo Street",Veracruz,Coatzacoalcos,Mexico
483,1,2,742,VERNON,CHAPA,"2006-02-14 22:04:37",VERNON.CHAPA@sakilacustomer.org,"698 Jelets Boulevard",Denizli,Denizli,Turkey
484,1,1,35,ROBERTO,VU,"2006-02-14 22:04:37",ROBERTO.VU@sakilacustomer.org,"1297 Alvorada Parkway",Ningxia,Yinchuan,China
485,1,1,1009,CLYDE,TOBIAS,"2006-02-14 22:04:37",CLYDE.TOBIAS@sakilacustomer.org,"1909 Dayton Avenue",Guangdong,Shaoguan,China
486,1,1,909,GLEN,TALBERT,"2006-02-14 22:04:37",GLEN.TALBERT@sakilacustomer.org,"1789 Saint-Denis Parkway","Coahuila de Zaragoza",Acua,Mexico
487,1,2,3100,HECTOR,POINDEXTER,"2006-02-14 22:04:37",HECTOR.POINDEXTER@sakilacustomer.org,"185 Mannheim Lane",Stavropol,Pjatigorsk,"Russian Federation"
488,1,2,1655,SHANE,MILLARD,"2006-02-14 22:04:37",SHANE.MILLARD@sakilacustomer.org,"184 Mandaluyong Street","Baja California Sur","La Paz",Mexico
489,1,1,219,RICARDO,MEADOR,"2006-02-14 22:04:37",RICARDO.MEADOR@sakilacustomer.org,"591 Sungai Petani Drive",Okayama,Okayama,Japan
490,1,1,585,SAM,MCDUFFIE,"2006-02-14 22:04:37",SAM.MCDUFFIE@sakilacustomer.org,"656 Matamoros Drive",Boyac,Sogamoso,Colombia
491,1,2,484,RICK,MATTOX,"2006-02-14 22:04:37",RICK.MATTOX@sakilacustomer.org,"775 ostka Drive",al-Daqahliya,"Mit Ghamr",Egypt
492,1,2,84,LESTER,KRAUS,"2006-02-14 22:04:37",LESTER.KRAUS@sakilacustomer.org,"1013 Tabuk Boulevard","West Bengali",Kanchrapara,India
493,1,1,543,BRENT,HARKINS,"2006-02-14 22:04:37",BRENT.HARKINS@sakilacustomer.org,"319 Plock Parkway",Istanbul,Sultanbeyli,Turkey
494,1,2,608,RAMON,CHOATE,"2006-02-14 22:04:37",RAMON.CHOATE@sakilacustomer.org,"1954 Kowloon and New Kowloon Way",Chimborazo,Robamba,Ecuador
495,1,2,623,CHARLIE,BESS,"2006-02-14 22:04:37",CHARLIE.BESS@sakilacustomer.org,"362 Rajkot Lane",Gansu,Baiyin,China
496,1,2,322,TYLER,WREN,"2006-02-14 22:04:37",TYLER.WREN@sakilacustomer.org,"1060 Tandil Lane",Shandong,Rizhao,China
497,1,2,1100,GILBERT,SLEDGE,"2006-02-14 22:04:37",GILBERT.SLEDGE@sakilacustomer.org,"1515 Korla Way",England,York,"United Kingdom"
498,1,1,49,GENE,SANBORN,"2006-02-14 22:04:37",GENE.SANBORN@sakilacustomer.org,"1416 San Juan Bautista Tuxtepec Avenue",Zufar,Salala,Oman
499,1,2,89,MARC,OUTLAW,"2006-02-14 22:04:37",MARC.OUTLAW@sakilacustomer.org,"1 Valle de Santiago Avenue",Apulia,Brindisi,Italy
500,1,1,112,REGINALD,KINDER,"2006-02-14 22:04:37",REGINALD.KINDER@sakilacustomer.org,"519 Brescia Parkway","East Java",Madiun,Indonesia
501,1,1,493,RUBEN,GEARY,"2006-02-14 22:04:37",RUBEN.GEARY@sakilacustomer.org,"414 Mandaluyong Street",Lubelskie,Lublin,Poland
502,1,1,258,BRETT,CORNWELL,"2006-02-14 22:04:37",BRETT.CORNWELL@sakilacustomer.org,"1197 Sokoto Boulevard","West Bengali","Siliguri (Shiliguri)",India
503,1,1,109,ANGEL,BARCLAY,"2006-02-14 22:04:37",ANGEL.BARCLAY@sakilacustomer.org,"496 Celaya Drive",Nagano,Ueda,Japan
504,1,1,136,NATHANIEL,ADAM,"2006-02-14 22:04:37",NATHANIEL.ADAM@sakilacustomer.org,"786 Matsue Way",Illinois,Joliet,"United States"
505,1,1,159,RAFAEL,ABNEY,"2006-02-14 22:04:37",RAFAEL.ABNEY@sakilacustomer.org,"48 Maracabo Place","Central Luzon",Talavera,Philippines
506,1,2,114,LESLIE,SEWARD,"2006-02-14 22:04:37",LESLIE.SEWARD@sakilacustomer.org,"1152 al-Qatif Lane","Kalimantan Barat",Pontianak,Indonesia
507,1,2,52,EDGAR,RHOADS,"2006-02-14 22:04:37",EDGAR.RHOADS@sakilacustomer.org,"1269 Ipoh Avenue",Eskisehir,Eskisehir,Turkey
508,1,2,369,MILTON,HOWLAND,"2006-02-14 22:04:37",MILTON.HOWLAND@sakilacustomer.org,"758 Korolev Parkway","Andhra Pradesh",Vijayawada,India
509,1,1,22,RAUL,FORTIER,"2006-02-14 22:04:37",RAUL.FORTIER@sakilacustomer.org,"1747 Rustenburg Place",Bihar,Chapra,India
510,0,2,75,BEN,EASTER,"2006-02-14 22:04:37",BEN.EASTER@sakilacustomer.org,"886 Tonghae Place",Volgograd,Kamyin,"Russian Federation"
511,1,1,56,CHESTER,BENNER,"2006-02-14 22:04:37",CHESTER.BENNER@sakilacustomer.org,"1574 Goinia Boulevard",Heilongjiang,Suihua,China
512,1,1,1176,CECIL,VINES,"2006-02-14 22:04:37",CECIL.VINES@sakilacustomer.org,"548 Uruapan Street",Ontario,London,"United Kingdom"
513,1,2,993,DUANE,TUBBS,"2006-02-14 22:04:37",DUANE.TUBBS@sakilacustomer.org,"962 Tama Loop",,Yangor,Nauru
514,1,2,536,FRANKLIN,TROUTMAN,"2006-02-14 22:04:37",FRANKLIN.TROUTMAN@sakilacustomer.org,"1778 Gijn Manor",Hubei,Zaoyang,China
515,1,1,187,ANDRE,RAPP,"2006-02-14 22:04:37",ANDRE.RAPP@sakilacustomer.org,"568 Dhule (Dhulia) Loop",Coquimbo,Coquimbo,Chile
516,1,2,339,ELMER,NOE,"2006-02-14 22:04:37",ELMER.NOE@sakilacustomer.org,"1768 Udine Loop",Battambang,Battambang,Cambodia
517,1,2,850,BRAD,MCCURDY,"2006-02-14 22:04:37",BRAD.MCCURDY@sakilacustomer.org,"608 Birgunj Parkway",Taipei,Chungho,Taiwan
518,1,1,710,GABRIEL,HARDER,"2006-02-14 22:04:37",GABRIEL.HARDER@sakilacustomer.org,"680 A Corua (La Corua) Manor",Sivas,Sivas,Turkey
519,1,2,1056,RON,DELUCA,"2006-02-14 22:04:37",RON.DELUCA@sakilacustomer.org,"1949 Sanya Street",Gumma,Isesaki,Japan
520,1,2,962,MITCHELL,WESTMORELAND,"2006-02-14 22:04:37",MITCHELL.WESTMORELAND@sakilacustomer.org,"617 Klerksdorp Place","Khanh Hoa","Nha Trang",Vietnam
521,1,2,1761,ROLAND,SOUTH,"2006-02-14 22:04:37",ROLAND.SOUTH@sakilacustomer.org,"1993 0 Loop",Liaoning,Yingkou,China
522,1,2,426,ARNOLD,HAVENS,"2006-02-14 22:04:37",ARNOLD.HAVENS@sakilacustomer.org,"1176 Southend-on-Sea Manor","Southern Tagalog","Santa Rosa",Philippines
523,1,1,42,HARVEY,GUAJARDO,"2006-02-14 22:04:37",HARVEY.GUAJARDO@sakilacustomer.org,"600 Purnea (Purnia) Avenue","Nghe An",Vinh,Vietnam
524,1,1,118,JARED,ELY,"2006-02-14 22:04:37",JARED.ELY@sakilacustomer.org,"1003 Qinhuangdao Street","West Java",Purwakarta,Indonesia
525,1,2,437,ADRIAN,CLARY,"2006-02-14 22:04:37",ADRIAN.CLARY@sakilacustomer.org,"1986 Sivas Place","Friuli-Venezia Giuli",Udine,Italy
526,1,2,495,KARL,SEAL,"2006-02-14 22:04:37",KARL.SEAL@sakilacustomer.org,"1427 Tabuk Place",Florida,"Cape Coral","United States"
527,1,1,1398,CORY,MEEHAN,"2006-02-14 22:04:37",CORY.MEEHAN@sakilacustomer.org,"556 Asuncin Way",Mogiljov,Mogiljov,Belarus
528,1,1,204,CLAUDE,HERZOG,"2006-02-14 22:04:37",CLAUDE.HERZOG@sakilacustomer.org,"486 Ondo Parkway",Benguela,Benguela,Angola
529,1,2,453,ERIK,GUILLEN,"2006-02-14 22:04:37",ERIK.GUILLEN@sakilacustomer.org,"635 Brest Manor","Andhra Pradesh",Bhimavaram,India
530,1,2,851,DARRYL,ASHCRAFT,"2006-02-14 22:04:37",DARRYL.ASHCRAFT@sakilacustomer.org,"166 Jinchang Street","Buenos Aires",Ezeiza,Argentina
531,1,2,233,JAMIE,WAUGH,"2006-02-14 22:04:37",JAMIE.WAUGH@sakilacustomer.org,"958 Sagamihara Lane",Mie,Kuwana,Japan
532,1,2,43,NEIL,RENNER,"2006-02-14 22:04:37",NEIL.RENNER@sakilacustomer.org,"1817 Livorno Way","Khanh Hoa","Cam Ranh",Vietnam
533,1,1,173,JESSIE,MILAM,"2006-02-14 22:04:37",JESSIE.MILAM@sakilacustomer.org,"1332 Gaziantep Lane",Shandong,Binzhou,China
534,0,1,304,CHRISTIAN,JUNG,"2006-02-14 22:04:37",CHRISTIAN.JUNG@sakilacustomer.org,"949 Allende Lane","Uttar Pradesh",Amroha,India
535,1,1,37,JAVIER,ELROD,"2006-02-14 22:04:37",JAVIER.ELROD@sakilacustomer.org,"195 Ilorin Street",Chari-Baguirmi,NDjamna,Chad
536,1,2,237,FERNANDO,CHURCHILL,"2006-02-14 22:04:37",FERNANDO.CHURCHILL@sakilacustomer.org,"193 Bhusawal Place",Kang-won,Tonghae,"South Korea"
537,1,2,603,CLINTON,BUFORD,"2006-02-14 22:04:37",CLINTON.BUFORD@sakilacustomer.org,"43 Vilnius Manor",Colorado,Aurora,"United States"
538,1,2,594,TED,BREAUX,"2006-02-14 22:04:37",TED.BREAUX@sakilacustomer.org,"183 Haiphong Street",Jilin,Baicheng,China
539,1,1,250,MATHEW,BOLIN,"2006-02-14 22:04:37",MATHEW.BOLIN@sakilacustomer.org,"163 Augusta-Richmond County Loop",Carabobo,Valencia,Venezuela
540,1,1,1263,TYRONE,ASHER,"2006-02-14 22:04:37",TYRONE.ASHER@sakilacustomer.org,"191 Jos Azueta Parkway",Ruse,Ruse,Bulgaria
541,1,2,1021,DARREN,WINDHAM,"2006-02-14 22:04:37",DARREN.WINDHAM@sakilacustomer.org,"379 Lublin Parkway",Toscana,Livorno,Italy
542,1,2,220,LONNIE,TIRADO,"2006-02-14 22:04:37",LONNIE.TIRADO@sakilacustomer.org,"1658 Cuman Loop","Sumatera Selatan","Pangkal Pinang",Indonesia
543,1,1,243,LANCE,PEMBERTON,"2006-02-14 22:04:37",LANCE.PEMBERTON@sakilacustomer.org,"454 Qinhuangdao Drive",Tadla-Azilal,Beni-Mellal,Morocco
544,1,2,397,CODY,NOLEN,"2006-02-14 22:04:37",CODY.NOLEN@sakilacustomer.org,"1715 Okayama Street","So Paulo","So Bernardo do Campo",Brazil
545,1,2,248,JULIO,NOLAND,"2006-02-14 22:04:37",JULIO.NOLAND@sakilacustomer.org,"182 Nukualofa Drive",Sumy,Konotop,Ukraine
546,1,1,197,KELLY,KNOTT,"2006-02-14 22:04:37",KELLY.KNOTT@sakilacustomer.org,"390 Wroclaw Way",Hainan,Sanya,China
547,1,1,306,KURT,EMMONS,"2006-02-14 22:04:37",KURT.EMMONS@sakilacustomer.org,"1421 Quilmes Lane",Ishikawa,Kanazawa,Japan
548,1,1,177,ALLAN,CORNISH,"2006-02-14 22:04:37",ALLAN.CORNISH@sakilacustomer.org,"947 Trshavn Place","Central Luzon",Tarlac,Philippines
549,1,1,6,NELSON,CHRISTENSON,"2006-02-14 22:04:37",NELSON.CHRISTENSON@sakilacustomer.org,"1764 Jalib al-Shuyukh Parkway",Galicia,"Santiago de Compostela",Spain
550,1,2,922,GUY,BROWNLEE,"2006-02-14 22:04:37",GUY.BROWNLEE@sakilacustomer.org,"346 Cam Ranh Avenue",Zhejiang,Zhoushan,China
551,1,2,155,CLAYTON,BARBEE,"2006-02-14 22:04:37",CLAYTON.BARBEE@sakilacustomer.org,"1407 Pachuca de Soto Place","Rio Grande do Sul",Alvorada,Brazil
552,1,2,174,HUGH,WALDROP,"2006-02-14 22:04:37",HUGH.WALDROP@sakilacustomer.org,"904 Clarksville Drive",Zhejiang,Haining,China
553,1,1,789,MAX,PITT,"2006-02-14 22:04:37",MAX.PITT@sakilacustomer.org,"1917 Kumbakonam Parkway",Vojvodina,"Novi Sad",Yugoslavia
554,1,1,607,DWAYNE,OLVERA,"2006-02-14 22:04:37",DWAYNE.OLVERA@sakilacustomer.org,"1447 Imus Place",Gujarat,Rajkot,India
555,1,1,3232,DWIGHT,LOMBARDI,"2006-02-14 22:04:37",DWIGHT.LOMBARDI@sakilacustomer.org,"1497 Fengshan Drive",KwaZulu-Natal,Chatsworth,"South Africa"
556,1,2,184,ARMANDO,GRUBER,"2006-02-14 22:04:37",ARMANDO.GRUBER@sakilacustomer.org,"869 Shikarpur Way",England,Southport,"United Kingdom"
557,1,1,467,FELIX,GAFFNEY,"2006-02-14 22:04:37",FELIX.GAFFNEY@sakilacustomer.org,"1059 Yuncheng Avenue",Vilna,Vilnius,Lithuania
558,0,1,1967,JIMMIE,EGGLESTON,"2006-02-14 22:04:37",JIMMIE.EGGLESTON@sakilacustomer.org,"505 Madiun Boulevard",Dolnoslaskie,Wroclaw,Poland
559,1,2,2576,EVERETT,BANDA,"2006-02-14 22:04:37",EVERETT.BANDA@sakilacustomer.org,"1741 Hoshiarpur Boulevard",al-Sharqiya,Bilbays,Egypt
560,1,1,137,JORDAN,ARCHULETA,"2006-02-14 22:04:37",JORDAN.ARCHULETA@sakilacustomer.org,"1229 Varanasi (Benares) Manor","Buenos Aires",Avellaneda,Argentina
561,1,2,902,IAN,STILL,"2006-02-14 22:04:37",IAN.STILL@sakilacustomer.org,"1894 Boa Vista Way",Texas,Garland,"United States"
562,1,1,788,WALLACE,SLONE,"2006-02-14 22:04:37",WALLACE.SLONE@sakilacustomer.org,"1342 Sharja Way","Sokoto & Kebbi & Zam",Sokoto,Nigeria
563,1,2,758,KEN,PREWITT,"2006-02-14 22:04:37",KEN.PREWITT@sakilacustomer.org,"1342 Abha Boulevard",Bukarest,Bucuresti,Romania
564,1,2,195,BOB,PFEIFFER,"2006-02-14 22:04:37",BOB.PFEIFFER@sakilacustomer.org,"415 Pune Avenue",Shandong,Xintai,China
565,1,2,458,JAIME,NETTLES,"2006-02-14 22:04:37",JAIME.NETTLES@sakilacustomer.org,"1746 Faaa Way",Huanuco,Hunuco,Peru
566,1,1,234,CASEY,MENA,"2006-02-14 22:04:37",CASEY.MENA@sakilacustomer.org,"539 Hami Way",Tokat,Tokat,Turkey
567,1,2,2689,ALFREDO,MCADAMS,"2006-02-14 22:04:37",ALFREDO.MCADAMS@sakilacustomer.org,"1407 Surakarta Manor",Moskova,Serpuhov,"Russian Federation"
568,1,2,1658,ALBERTO,HENNING,"2006-02-14 22:04:37",ALBERTO.HENNING@sakilacustomer.org,"502 Mandi Bahauddin Parkway",Anzotegui,Barcelona,Venezuela
569,1,2,53,DAVE,GARDINER,"2006-02-14 22:04:37",DAVE.GARDINER@sakilacustomer.org,"1052 Pathankot Avenue",Sichuan,Leshan,China
570,1,2,1060,IVAN,CROMWELL,"2006-02-14 22:04:37",IVAN.CROMWELL@sakilacustomer.org,"1351 Sousse Lane","Coahuila de Zaragoza",Monclova,Mexico
571,1,2,228,JOHNNIE,CHISHOLM,"2006-02-14 22:04:37",JOHNNIE.CHISHOLM@sakilacustomer.org,"1501 Pangkal Pinang Avenue",Mazowieckie,Plock,Poland
572,1,1,559,SIDNEY,BURLESON,"2006-02-14 22:04:37",SIDNEY.BURLESON@sakilacustomer.org,"1405 Hagonoy Avenue",Slaskie,Czestochowa,Poland
573,1,1,827,BYRON,BOX,"2006-02-14 22:04:37",BYRON.BOX@sakilacustomer.org,"521 San Juan Bautista Tuxtepec Place",Qaraghandy,Zhezqazghan,Kazakstan
574,1,2,433,JULIAN,VEST,"2006-02-14 22:04:37",JULIAN.VEST@sakilacustomer.org,"923 Tangail Boulevard",Tokyo-to,Akishima,Japan
575,1,2,17,ISAAC,OGLESBY,"2006-02-14 22:04:37",ISAAC.OGLESBY@sakilacustomer.org,"186 Skikda Lane",Morelos,Cuernavaca,Mexico
576,1,2,755,MORRIS,MCCARTER,"2006-02-14 22:04:37",MORRIS.MCCARTER@sakilacustomer.org,"1568 Celaya Parkway",Kaohsiung,Fengshan,Taiwan
577,1,2,291,CLIFTON,MALCOLM,"2006-02-14 22:04:37",CLIFTON.MALCOLM@sakilacustomer.org,"1489 Kakamigahara Lane",Taipei,Tanshui,Taiwan
578,1,2,660,WILLARD,LUMPKIN,"2006-02-14 22:04:37",WILLARD.LUMPKIN@sakilacustomer.org,"1819 Alessandria Loop",Campeche,Carmen,Mexico
579,1,2,2425,DARYL,LARUE,"2006-02-14 22:04:37",DARYL.LARUE@sakilacustomer.org,"1208 Tama Loop",Ninawa,Mosul,Iraq
580,1,1,611,ROSS,GREY,"2006-02-14 22:04:37",ROSS.GREY@sakilacustomer.org,"951 Springs Lane","Central Mindanao",Iligan,Philippines
581,1,1,976,VIRGIL,WOFFORD,"2006-02-14 22:04:37",VIRGIL.WOFFORD@sakilacustomer.org,"760 Miyakonojo Drive",Guerrero,"Jos Azueta",Mexico
582,1,2,281,ANDY,VANHORN,"2006-02-14 22:04:37",ANDY.VANHORN@sakilacustomer.org,"966 Asuncin Way",Hidalgo,"Huejutla de Reyes",Mexico
583,1,1,1428,MARSHALL,THORN,"2006-02-14 22:04:37",MARSHALL.THORN@sakilacustomer.org,"1584 Ljubertsy Lane",England,Southampton,"United Kingdom"
584,1,2,379,SALVADOR,TEEL,"2006-02-14 22:04:37",SALVADOR.TEEL@sakilacustomer.org,"247 Jining Parkway",Banjul,Banjul,Gambia
585,1,1,1344,PERRY,SWAFFORD,"2006-02-14 22:04:37",PERRY.SWAFFORD@sakilacustomer.org,"773 Dallas Manor","Buenos Aires",Quilmes,Argentina
586,1,1,138,KIRK,STCLAIR,"2006-02-14 22:04:37",KIRK.STCLAIR@sakilacustomer.org,"1923 Stara Zagora Lane",Nantou,Tsaotun,Taiwan
587,1,1,181,SERGIO,STANFIELD,"2006-02-14 22:04:37",SERGIO.STANFIELD@sakilacustomer.org,"1402 Zanzibar Boulevard",Guanajuato,Celaya,Mexico
588,1,1,576,MARION,OCAMPO,"2006-02-14 22:04:37",MARION.OCAMPO@sakilacustomer.org,"1464 Kursk Parkway",Shandong,Weifang,China
589,1,1,531,TRACY,HERRMANN,"2006-02-14 22:04:37",TRACY.HERRMANN@sakilacustomer.org,"1074 Sanaa Parkway",Loja,Loja,Ecuador
590,1,2,602,SETH,HANNON,"2006-02-14 22:04:37",SETH.HANNON@sakilacustomer.org,"1759 Niznekamsk Avenue",al-Manama,al-Manama,Bahrain
591,1,1,1418,KENT,ARSENAULT,"2006-02-14 22:04:37",KENT.ARSENAULT@sakilacustomer.org,"32 Liaocheng Way","Minas Gerais","Juiz de Fora",Brazil
592,0,1,1163,TERRANCE,ROUSH,"2006-02-14 22:04:37",TERRANCE.ROUSH@sakilacustomer.org,"42 Fontana Avenue",Fejr,Szkesfehrvr,Hungary
593,1,2,790,RENE,MCALISTER,"2006-02-14 22:04:37",RENE.MCALISTER@sakilacustomer.org,"1895 Zhezqazghan Drive",California,"Garden Grove","United States"
594,1,1,313,EDUARDO,HIATT,"2006-02-14 22:04:37",EDUARDO.HIATT@sakilacustomer.org,"1837 Kaduna Parkway","Inner Mongolia",Jining,China
595,1,1,613,TERRENCE,GUNDERSON,"2006-02-14 22:04:37",TERRENCE.GUNDERSON@sakilacustomer.org,"844 Bucuresti Place",Liaoning,Jinzhou,China
596,1,1,303,ENRIQUE,FORSYTHE,"2006-02-14 22:04:37",ENRIQUE.FORSYTHE@sakilacustomer.org,"1101 Bucuresti Boulevard","West Greece",Patras,Greece
597,1,1,34,FREDDIE,DUGGAN,"2006-02-14 22:04:37",FREDDIE.DUGGAN@sakilacustomer.org,"1103 Quilmes Boulevard",Piura,Sullana,Peru
598,1,1,3005,WADE,DELVALLE,"2006-02-14 22:04:37",WADE.DELVALLE@sakilacustomer.org,"1331 Usak Boulevard",Vaud,Lausanne,Switzerland
599,1,2,1008,AUSTIN,CINTRON,"2006-02-14 22:04:37",AUSTIN.CINTRON@sakilacustomer.org,"1325 Fukuyama Street",Heilongjiang,Tieli,China
